sifra proizvoda,naziv proizvoda,sifra sirovine,naziv sirovine,jedinica mjere sirovine,količina,jedinica mjere,dužina,širina,visina,komada,kantiranje
667,EARTH 120X200 krevet + madrac,303,Spužva VA 4015 SP,kg,2.2425,,,,,,
667,EARTH 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.918,,,,,,
667,EARTH 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.572,,,,,,
667,EARTH 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
667,EARTH 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.0033,,,,,,
667,EARTH 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.88,,,,,,
667,EARTH 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.0183,,,,,,
667,EARTH 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,1.1718,,,,,,
667,EARTH 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.756,,,,,,
667,EARTH 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.4959,,,,,,
667,EARTH 120X200 krevet + madrac,31,Streč folija 23my 5kg,rol,0.0371,,,,,,
667,EARTH 120X200 krevet + madrac,121,Štof Camel 102,m,2.59,,,,,,
667,EARTH 120X200 krevet + madrac,121,Štof Camel 102,m,2.268,,,,,,
667,EARTH 120X200 krevet + madrac,121,Štof Camel 102,m,2.025,,,,,,
667,EARTH 120X200 krevet + madrac,513,Termo vata (filc) 100 gr (210) A,kg,0.459,,,,,,
667,EARTH 120X200 krevet + madrac,55,Termo vata 200g/210 cm AK,kg,0.0609,,,,,,
667,EARTH 120X200 krevet + madrac,102,Termo vata 300g/210 cm AK,kg,0.9135,,,,,,
667,EARTH 120X200 krevet + madrac,226,Torban vijak M6x100 cink T,kom,2,,,,,,
667,EARTH 120X200 krevet + madrac,83,Unit Matica M6x9 T,kom,16,,,,,,
667,EARTH 120X200 krevet + madrac,83,Unit Matica M6x9 T,kom,8,,,,,,
667,EARTH 120X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
667,EARTH 120X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
667,EARTH 120X200 krevet + madrac,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
668,Atlas 180X200,858,Bijela iverica 16mm,m2,0.46332,,85.8,27,,2,0
668,Moon 180X200,858,Bijela iverica 16mm,m2,0.9552,,199,24,,2,0
668,Moon 180X200,858,Bijela iverica 16mm,m2,0.41184,,85.8,24,,2,0
668,Elba 120X200,37,Bijeli lesonit 3mm,m2,2.3681,,199,119,,1,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.012,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0056,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0029,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.002,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
668,ELBA 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
668,Elba 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.819,,126,65,,1,
668,Elba 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.4438,,126.8,35,,1,
668,Elba 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.20288,,126.8,8,,2,
668,Elba 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.192,,120,8,,2,
668,Elba 120X200,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.063,,126,5,,1,
668,Elba 120X200,41,Sirovi lesnit 3mm,m2,2.3681,,199,119,,1,
668,ELBA 120X200 krevet + madrac,303,Spužva VA 4015 SP,kg,2.2425,,,,,,
668,ELBA 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.918,,,,,,
668,ELBA 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.572,,,,,,
668,ELBA 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
668,ELBA 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.0033,,,,,,
668,ELBA 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.88,,,,,,
668,ELBA 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.0183,,,,,,
668,ELBA 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,1.1718,,,,,,
668,ELBA 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.756,,,,,,
668,ELBA 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.4959,,,,,,
668,ELBA 120 x 200,13,Paspul Traka-Opšivna traka 40mm ,m,20.3,Madrac,,,,,
668,ELBA 120 x 200,31,Streč folija 23my 5kg,rol,0.03706449222,Korpus(baza),,,,,
668,ELBA 120 x 200,32,Klamerica 380/10 delta,milla,0.24,Uzglavlje,,,,,
668,ELBA 120 x 200,33,Klamerica 380/14,milla,0.24,Sijeda,,,,,
668,ELBA 120 x 200,33,Klamerica 380/14 B,milla,0.28,Korpus(baza),,,,,
668,ELBA 120 x 200,33,Klamerica 380/14 B,milla,0.81,Uzglavlje,,,,,
668,ELBA 120 x 200,34,Klamerica 14/35,milla,0.081,Korpus(baza),,,,,
668,ELBA 120 x 200,34,Klamerica 14/35,milla,0.24,Sijeda,,,,,
668,ELBA 120 x 200,34,Klamerice 14/35,milla,0.24,Uzglavlje,,,,,
668,ELBA 120 x 200,39,Unit Matica,kom,8,Sijeda,,,,,
668,ELBA 120 x 200,54,Amortizer 750 S,kom,2,Korpus(baza),,,,,
668,ELBA 120 x 200,55,Termo vata 200 gr,kg,0.609,Madrac,210,145,0.2,1,
668,ELBA 120 x 200,64,Čičak 20mm 25m ,m,0.81,Uzglavlje,,,,,
668,ELBA 120 x 200,65,"Reteks 120 gr, 200 cm Art, Stichpond",m2,1.828008,Sijeda,182,62,,1.62,
668,ELBA 120 x 200,75,Štof monolith,m,2.025,Sijeda,,,,,
668,ELBA 120 x 200,75,Štof monolith,m,2.268,Korpus(baza),,,,,
668,ELBA 120 x 200,75,Štof monolith,m,2.59,Uzglavlje,,,,,
668,ELBA 120 x 200,75,Štof okolica MONOLITH,m,2.29,Madrac,,,,,
668,ELBA 120 x 200,83,Unit Matica M6 ili M8 ,kom,16,Korpus(baza),,,,,
668,ELBA 120 x 200,86,Ljepilo za drvo Vinavil 2252 ,kg,0.2,Sijeda,,,,,
668,ELBA 120 x 200,86,Ljepilo za drvo Vinavil 2252  ,kg,0.05,Uzglavlje,,,,,
668,ELBA 120 x 200,88,Reteks 14 gr 210 ,m2,7.6125,Madrac,210,145,,2.5,
668,ELBA 120 x 200,90,Podloška M8,kom,2,Uzglavlje,,,,,
668,ELBA 120 x 200,115,Drvena nogica VINKLO 150,KOM,2,Korpus(baza),,,,,
668,ELBA 120 x 200,226,Torban vijak M6x100 cink T,kom,2,Korpus(baza),,,,,
668,ELBA 120 x 200,231,"Vijak DIN 933-8.8, M8x40 ",kom,2,Uzglavlje,,,,,
668,ELBA 120 x 200,246,Podloška M6,kom,2,Korpus(baza),,,,,
668,ELBA 120 x 200,384,Mehanizam - Škara Sanduk srednji EXSAN -Makaze ,par,1,Korpus(baza),,,,,
668,ELBA 120 x 200,387,Leptir matica,kom,2,Uzglavlje,,,,,
668,ELBA 120 x 200,389,Vijak mašinski 6x20,kom,8,Korpus(baza),,,,,
668,ELBA 120 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.08,Sijeda,,,,,
668,ELBA 120 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Korpus(baza),,,,,
668,ELBA 120 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Uzglavlje,,,,,
668,ELBA 120 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.45,Madrac,,,,,
668,ELBA 120 x 200,498,Filc tvrdi 500 gr/m 210x2500,kg,1.5225,Madrac,210,145,0.5,1,
668,ELBA 120 x 200,503,Džepičasto jezgro 188x108x14 ,kom,1,Madrac,,,,,
668,ELBA 120 x 200,520,Platno za madrace J49 280 gr. JT,m,2.9,Madrac,,,,2,
668,ELBA 120 x 200,532,Nogica fi 50/h 35 bez tipla-crna E (4801),kom,4,Korpus(baza),,,,,
668,ELBA 120 x 200,569,Ljepljiva traka 48x66 ,kom,0.2222222222,Madrac,,,,,
668,ELBA 120 x 200,569,Ljepljiva traka 48x66 ,kom,0.1,Uzglavlje,,,,,
668,ELBA 120 x 200,594,Leptir matica M6,kom,2,Korpus(baza),,,,,
668,ELBA 120 x 200,794,"Retex 70gr/m 1,6m ",m,1.62,Uzglavlje,1.6,2,,,
668,ELBA 120 x 200,857,Termo vata ,kg,0.459,Uzglavlje,170,90,,1,
668,ELBA 120 x 200,857,Termo vata 300 gr,kg,0.9135,Madrac,210,145,0.3,1,
668,ELBA 120 x 200,953,Retex 70 gr/m ,m,1.62,Sijeda,2.1,100,,,
668,ELBA 120 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,2,Uzglavlje,,,,,
668,ELBA 120 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,4,Korpus(baza),,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.023,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0128,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0066,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0033,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
669,ELBA 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
669,ELBA 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.5138,,,,,,
669,ELBA 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.024,,,,,,
669,ELBA 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.021888,,,,,,
669,ELBA 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0196,,,,,,
669,ELBA 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0066,,,,,,
669,ELBA 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
669,ELBA 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
669,ELBA 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3553,,,,,,
669,ELBA 140X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3553,,,,,,
669,ELBA 140X200 krevet + madrac,37,Lesonit bijeli 3 mm B,m2,2.7531,,,,,,
669,ELBA 140X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,2.7462,,,,,,
669,ELBA 140X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,1.575,,,,,,
669,ELBA 140X200 krevet + madrac,303,Spužva VA 4015 SP,kg,2.6325,,,,,,
669,ELBA 140X200 krevet + madrac,302,Spužva VH 2130 SP,kg,1.026,,,,,,
669,ELBA 140X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.704,,,,,,
669,ELBA 140X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
669,ELBA 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,3.36,,,,,,
669,ELBA 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.3693,,,,,,
669,ELBA 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.882,,,,,,
669,ELBA 140X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.5829,,,,,,
669,ELBA 140 x 200,13,Paspul Traka-Opšivna traka 40mm ,m,21.6,Madrac,,,,,
669,ELBA 140 x 200,31,Streč folija 23my 5kg,rol,0.03706449222,Korpus(baza),,,,,
669,ELBA 140 x 200,32,Klamerica 380/10 delta,milla,0.27,Uzglavlje,,,,,
669,ELBA 140 x 200,33,Klamerica 380/14,milla,0.27,Sijeda,,,,,
669,ELBA 140 x 200,33,Klamerica 380/14 B,milla,0.09,Uzglavlje,,,,,
669,ELBA 140 x 200,33,Klamerica 380/14 B,milla,0.315,Korpus(baza),,,,,
669,ELBA 140 x 200,34,Klamerica 14/35,milla,0.09,Korpus(baza),,,,,
669,ELBA 140 x 200,34,Klamerica 14/35,milla,0.27,Sijeda,,,,,
669,ELBA 140 x 200,34,Klamerice 14/35,milla,0.27,Uzglavlje,,,,,
669,ELBA 140 x 200,39,Unit Matica,kom,8,Sijeda,,,,,
669,ELBA 140 x 200,54,Amortizer 750 S,kom,4,Korpus(baza),,,,,
669,ELBA 140 x 200,55,Termo vata 200 gr,kg,0.693,Madrac,210,165,0.2,1,
669,ELBA 140 x 200,64,Čičak 20mm 25m ,m,0.09,Uzglavlje,,,,,
669,ELBA 140 x 200,65,"Reteks 120 gr, 200 cm Art, Stichpond",m2,2.03112,Sijeda,182,62,,1.8,
669,ELBA 140 x 200,75,Štof monolith,m,2.5,Sijeda,,,,,
669,ELBA 140 x 200,75,Štof monolith,m,2.52,Korpus(baza),,,,,
669,ELBA 140 x 200,75,Štof monolith,m,2.88,Uzglavlje,,,,,
669,ELBA 140 x 200,75,Štof okolica MONOLITH,m,2.44,Madrac,,,,,
669,ELBA 140 x 200,83,Unit Matica M6 ili M8 ,kom,16,Korpus(baza),,,,,
669,ELBA 140 x 200,86,Ljepilo za drvo Vinavil 2252 ,kg,0.2,Sijeda,,,,,
669,ELBA 140 x 200,86,Ljepilo za drvo Vinavil 2252  ,kg,0.05,Uzglavlje,,,,,
669,ELBA 140 x 200,88,Reteks 14 gr 210 ,m2,8.6625,Madrac,210,165,,2.5,
669,ELBA 140 x 200,90,Podloška M8,kom,2,Uzglavlje,,,,,
669,ELBA 140 x 200,115,Drvena nogica VINKLO 150,KOM,2,Korpus(baza),,,,,
669,ELBA 140 x 200,226,Torban vijak M6x100 cink T,kom,2,Korpus(baza),,,,,
669,ELBA 140 x 200,231,"Vijak DIN 933-8.8, M8x40 ",kom,2,Uzglavlje,,,,,
669,ELBA 140 x 200,246,Podloška M6,kom,2,Korpus(baza),,,,,
669,ELBA 140 x 200,384,Mehanizam - Škara Sanduk srednji EXSAN -Makaze ,par,2,Korpus(baza),,,,,
669,ELBA 140 x 200,387,Leptir matica,kom,2,Uzglavlje,,,,,
669,ELBA 140 x 200,389,Vijak mašinski 6x20,kom,8,Korpus(baza),,,,,
669,ELBA 140 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.09,Sijeda,,,,,
669,ELBA 140 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Korpus(baza),,,,,
669,ELBA 140 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.1,Uzglavlje,,,,,
669,ELBA 140 x 200,398,Ljepilo intercoll 1718 1/170 S,kg,0.5,Madrac,,,,,
669,ELBA 140 x 200,498,Filc tvrdi 500 gr/m 210x2500,kg,1.7325,Madrac,210,165,0.5,1,
669,ELBA 140 x 200,503,Džepičasto jezgro 188x128x14 ,kom,1,Madrac,,,,,
669,ELBA 140 x 200,520,Platno za madrace J49 280 gr. JT,m,3.3,Madrac,,,,2,
669,ELBA 140 x 200,532,Nogica fi 50/h 35 bez tipla-crna E (4801),kom,6,Korpus(baza),,,,,
669,ELBA 140 x 200,569,Ljepljiva traka 48x66 ,kom,0.2222222222,Madrac,,,,,
669,ELBA 140 x 200,569,Ljepljiva traka 48x66 ,kom,0.1,Uzglavlje,,,,,
669,ELBA 140 x 200,594,Leptir matica M6,kom,2,Korpus(baza),,,,,
669,ELBA 140 x 200,794,"Retex 70gr/m 1,6m ",m,1.8,Uzglavlje,1.6,2,,,
669,ELBA 140 x 200,857,Termo vata ,kg,0.513,Uzglavlje,190,90,0.3,1,
669,ELBA 140 x 200,857,Termo vata 300 gr,kg,1.0395,Madrac,210,165,0.3,1,
669,ELBA 140 x 200,953,Retex 70 gr/m ,m,1.8,Sijeda,2.1,100,,,
669,ELBA 140 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,2,Uzglavlje,,,,,
669,ELBA 140 x 200,1132,Valoviti karton_Bigovana trakica troslojna,kom,4,Korpus(baza),,,,,
670,FLOCUS 120X200 krevet + madrac,54,Amortizer 750,kom,2,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.012,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0056,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0029,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.002,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
670,FLOCUS 120X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
670,FLOCUS 120X200 krevet + madrac,504,Džepičasto jezgro 164x184x15(65.150.4.180.00.0.0000) 27x29,kom,1,,,,,,
670,FLOCUS 120X200 krevet + madrac,498,Filc 900 gr,kg,1.5225,,,,,,
670,FLOCUS 120X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.4438,,,,,,
670,FLOCUS 120X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.021888,,,,,,
670,FLOCUS 120X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0208,,,,,,
670,FLOCUS 120X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.005825,,,,,,
670,FLOCUS 120X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
670,FLOCUS 120X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
670,FLOCUS 120X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3146,,,,,,
670,FLOCUS 120X200 krevet + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.3146,,,,,,
670,FLOCUS 120X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.24,,,,,,
670,FLOCUS 120X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.24,,,,,,
670,FLOCUS 120X200 krevet + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.081,,,,,,
670,FLOCUS 120X200 krevet + madrac,32,Klamerica 380/10 delta 10.000/1 M,milla,0.24,,,,,,
670,FLOCUS 120X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.81,,,,,,
670,FLOCUS 120X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.28,,,,,,
670,FLOCUS 120X200 krevet + madrac,33,Klamerica staples 380/14 B,milla,0.24,,,,,,
670,FLOCUS 120X200 krevet + madrac,387,Leptir matica M8 PVC,kom,2,,,,,,
670,FLOCUS 120X200 krevet + madrac,37,Lesonit bijeli 3 mm B,m2,2.324,,,,,,
670,FLOCUS 120X200 krevet + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,2.1384,,,,,,
670,FLOCUS 120X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.2,,,,,,
670,FLOCUS 120X200 krevet + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.05,,,,,,
670,FLOCUS 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.45,,,,,,
670,FLOCUS 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
670,FLOCUS 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
670,FLOCUS 120X200 krevet + madrac,398,Ljepilo za spužvu,kg,0.08,,,,,,
670,FLOCUS 120X200 krevet + madrac,756,M. Vijak din 965 6x20,kom,8,,,,,,
670,FLOCUS 120X200 krevet + madrac,424,Madrac platno  50021973 (280 gr) AT,m,2.9,,,,,,
670,FLOCUS 120X200 krevet + madrac,520,Madrac platno 280 gr 50022324,m,2.29,,,,,,
670,FLOCUS 120X200 krevet + madrac,384,Makaze za bazu,set,1,,,,,,
670,FLOCUS 120X200 krevet + madrac,873,Najlon za pakovanje baze 80x16+16x245 100 mic,kom ,2,,,,,,
670,FLOCUS 120X200 krevet + madrac,867,Najlon za pakovanje madraca 160x15+15x240 100mic,kom ,1,,,,,,
670,FLOCUS 120X200 krevet + madrac,875,Najlon za pakovanje uzglavlja 170x8+8x150 100 mic,kom ,1,,,,,,
670,FLOCUS 120X200 krevet + madrac,51,Nogica 8030 BLACK 13 cm B,kom,6,,,,,,
670,FLOCUS 120X200 krevet + madrac,787,Paspul traka - Opšivna traka 45mm Bijela,m,20.3,,,,,,
670,FLOCUS 120X200 krevet + madrac,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
670,FLOCUS 120X200 krevet + madrac,90,"Podloška DIN 9021, M8",kom,2,,,,,,
670,FLOCUS 120X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.218,,,,,,
670,FLOCUS 120X200 krevet + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,0.9,,,,,,
670,FLOCUS 120X200 krevet + madrac,65,"Reteks 120 gr, 200 cm Art, Stichpond, crni T",m2,1.828,,,,,,
670,FLOCUS 120X200 krevet + madrac,88,"Reteks 14 gr, 210 cm bijeli T",m2,6.09,,,,,,
670,FLOCUS 120X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.62,,,,,,
670,FLOCUS 120X200 krevet + madrac,794,"Reteks 70/60gr, 160 cm crni", m2,1.62,,,,,,
670,FLOCUS 120X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.222,,,,,,
670,FLOCUS 120X200 krevet + madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
670,FLOCUS 120X200 krevet + madrac,303,Spužva VA 4015 SP,kg,2.2425,,,,,,
670,FLOCUS 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.918,,,,,,
670,FLOCUS 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.572,,,,,,
670,FLOCUS 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
670,FLOCUS 120X200 krevet + madrac,302,Spužva VH 2130 SP,kg,0.0033,,,,,,
670,FLOCUS 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.88,,,,,,
670,FLOCUS 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,2.0183,,,,,,
670,FLOCUS 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,1.1718,,,,,,
670,FLOCUS 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.756,,,,,,
670,FLOCUS 120X200 krevet + madrac,232,Spužva VH 2538 SP,kg,0.4959,,,,,,
670,FLOCUS 120X200 krevet + madrac,31,Streč folija 23my 5kg,rol,0.0371,,,,,,
670,FLOCUS 120X200 krevet + madrac,121,Štof Camel 102,m,2.59,,,,,,
670,FLOCUS 120X200 krevet + madrac,121,Štof Camel 102,m,2.268,,,,,,
670,FLOCUS 120X200 krevet + madrac,121,Štof Camel 102,m,2.025,,,,,,
670,FLOCUS 120X200 krevet + madrac,513,Termo vata (filc) 100 gr (210) A,kg,0.459,,,,,,
670,FLOCUS 120X200 krevet + madrac,55,Termo vata 200g/210 cm AK,kg,0.0609,,,,,,
670,FLOCUS 120X200 krevet + madrac,102,Termo vata 300g/210 cm AK,kg,0.9135,,,,,,
670,FLOCUS 120X200 krevet + madrac,226,Torban vijak M6x100 cink T,kom,2,,,,,,
670,FLOCUS 120X200 krevet + madrac,83,Unit Matica M6x9 T,kom,16,,,,,,
670,FLOCUS 120X200 krevet + madrac,83,Unit Matica M6x9 T,kom,8,,,,,,
670,FLOCUS 120X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
670,FLOCUS 120X200 krevet + madrac,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
670,FLOCUS 120X200 krevet + madrac,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
671,FLOCUS 140X200 krevet + madrac,54,Amortizer 750,kom,4,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.023,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0128,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0066,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0033,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
671,FLOCUS 140X200 krevet + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
671,FLOCUS 140X200 krevet + madrac,503,Džepičasto jezgro 144x184x18 (65.180.4.180.00.0.0000) 24x29,kom,1,,,,,,
671,FLOCUS 140X200 krevet + madrac,498,Filc 900 gr,kg,1.7325,,,,,,
671,FLOCUS 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.5138,,,,,,
671,FLOCUS 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.024,,,,,,
671,FLOCUS 140X200 krevet + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.021888,,,,,,
